MaGV,GiangVien,MaLop,MaHP,TenHP,NamHoc,HocKy,SoSV,File Excel moi,Duong dan
GV1002,ThS. Ho Khanh Anh,CNTT01,C25200605,Seminar hoc thuat CNTT,2025-2026,2,80,GV-GV1002_Lop-CNTT01_HP-C25200605_Seminar_hoc_thuat_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-CNTT01_HP-C25200605_Seminar_hoc_thuat_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,CNTT05,C25201005,Seminar hoc thuat CNTT,2025-2026,2,80,GV-GV1002_Lop-CNTT05_HP-C25201005_Seminar_hoc_thuat_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-CNTT05_HP-C25201005_Seminar_hoc_thuat_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,DC04,C25201405,Seminar hoc thuat DC,2025-2026,2,80,GV-GV1002_Lop-DC04_HP-C25201405_Seminar_hoc_thuat_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-DC04_HP-C25201405_Seminar_hoc_thuat_DC_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,DTVT03,C25201805,Seminar hoc thuat DTVT,2025-2026,2,80,GV-GV1002_Lop-DTVT03_HP-C25201805_Seminar_hoc_thuat_DTVT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-DTVT03_HP-C25201805_Seminar_hoc_thuat_DTVT_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,HDH02,C25202205,Seminar hoc thuat HDH,2025-2026,2,80,GV-GV1002_Lop-HDH02_HP-C25202205_Seminar_hoc_thuat_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-HDH02_HP-C25202205_Seminar_hoc_thuat_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,HH01,C25202605,Seminar hoc thuat HH,2025-2026,2,80,GV-GV1002_Lop-HH01_HP-C25202605_Seminar_hoc_thuat_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-HH01_HP-C25202605_Seminar_hoc_thuat_HH_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,HH05,C25203005,Seminar hoc thuat HH,2025-2026,2,80,GV-GV1002_Lop-HH05_HP-C25203005_Seminar_hoc_thuat_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-HH05_HP-C25203005_Seminar_hoc_thuat_HH_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,KHMT04,C25203405,Seminar hoc thuat KHMT,2025-2026,2,80,GV-GV1002_Lop-KHMT04_HP-C25203405_Seminar_hoc_thuat_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-KHMT04_HP-C25203405_Seminar_hoc_thuat_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,KHVL03,C25203805,Seminar hoc thuat KHVL,2025-2026,2,80,GV-GV1002_Lop-KHVL03_HP-C25203805_Seminar_hoc_thuat_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-KHVL03_HP-C25203805_Seminar_hoc_thuat_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,SH02,C25204205,Seminar hoc thuat SH,2025-2026,2,80,GV-GV1002_Lop-SH02_HP-C25204205_Seminar_hoc_thuat_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-SH02_HP-C25204205_Seminar_hoc_thuat_SH_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,TTH01,C25204605,Seminar hoc thuat TTH,2025-2026,2,80,GV-GV1002_Lop-TTH01_HP-C25204605_Seminar_hoc_thuat_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-TTH01_HP-C25204605_Seminar_hoc_thuat_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,TTH05,C25205005,Seminar hoc thuat TTH,2025-2026,2,80,GV-GV1002_Lop-TTH05_HP-C25205005_Seminar_hoc_thuat_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-TTH05_HP-C25205005_Seminar_hoc_thuat_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,VL04,C25205405,Seminar hoc thuat VL,2025-2026,2,80,GV-GV1002_Lop-VL04_HP-C25205405_Seminar_hoc_thuat_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-VL04_HP-C25205405_Seminar_hoc_thuat_VL_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,HH01,HP016,Hoa dai cuong,2025-2026,2,80,GV-GV1002_Lop-HH01_HP-HP016_Hoa_dai_cuong_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-HH01_HP-HP016_Hoa_dai_cuong_2025-2026_HK2_CO_DIEM.xlsx
GV1002,ThS. Ho Khanh Anh,KHMT03,HP038,Doc hoc moi truong,2025-2026,2,80,GV-GV1002_Lop-KHMT03_HP-HP038_Doc_hoc_moi_truong_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1002_ThS._Ho_Khanh_Anh/GV-GV1002_Lop-KHMT03_HP-HP038_Doc_hoc_moi_truong_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,CNSH03,C25200301,Co so nganh chuyen sau CNSH,2025-2026,2,80,GV-GV1101_Lop-CNSH03_HP-C25200301_Co_so_nganh_chuyen_sau_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-CNSH03_HP-C25200301_Co_so_nganh_chuyen_sau_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,CNTT02,C25200701,Co so nganh chuyen sau CNTT,2025-2026,2,80,GV-GV1101_Lop-CNTT02_HP-C25200701_Co_so_nganh_chuyen_sau_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-CNTT02_HP-C25200701_Co_so_nganh_chuyen_sau_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,DC01,C25201101,Co so nganh chuyen sau DC,2025-2026,2,80,GV-GV1101_Lop-DC01_HP-C25201101_Co_so_nganh_chuyen_sau_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-DC01_HP-C25201101_Co_so_nganh_chuyen_sau_DC_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,DC05,C25201501,Co so nganh chuyen sau DC,2025-2026,2,80,GV-GV1101_Lop-DC05_HP-C25201501_Co_so_nganh_chuyen_sau_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-DC05_HP-C25201501_Co_so_nganh_chuyen_sau_DC_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,DTVT04,C25201901,Co so nganh chuyen sau DTVT,2025-2026,2,80,GV-GV1101_Lop-DTVT04_HP-C25201901_Co_so_nganh_chuyen_sau_DTVT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-DTVT04_HP-C25201901_Co_so_nganh_chuyen_sau_DTVT_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,HDH03,C25202301,Co so nganh chuyen sau HDH,2025-2026,2,80,GV-GV1101_Lop-HDH03_HP-C25202301_Co_so_nganh_chuyen_sau_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-HDH03_HP-C25202301_Co_so_nganh_chuyen_sau_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,HH02,C25202701,Co so nganh chuyen sau HH,2025-2026,2,80,GV-GV1101_Lop-HH02_HP-C25202701_Co_so_nganh_chuyen_sau_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-HH02_HP-C25202701_Co_so_nganh_chuyen_sau_HH_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,KHMT01,C25203101,Co so nganh chuyen sau KHMT,2025-2026,2,80,GV-GV1101_Lop-KHMT01_HP-C25203101_Co_so_nganh_chuyen_sau_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-KHMT01_HP-C25203101_Co_so_nganh_chuyen_sau_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,KHMT05,C25203501,Co so nganh chuyen sau KHMT,2025-2026,2,80,GV-GV1101_Lop-KHMT05_HP-C25203501_Co_so_nganh_chuyen_sau_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-KHMT05_HP-C25203501_Co_so_nganh_chuyen_sau_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,KHVL04,C25203901,Co so nganh chuyen sau KHVL,2025-2026,2,80,GV-GV1101_Lop-KHVL04_HP-C25203901_Co_so_nganh_chuyen_sau_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-KHVL04_HP-C25203901_Co_so_nganh_chuyen_sau_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,SH03,C25204301,Co so nganh chuyen sau SH,2025-2026,2,80,GV-GV1101_Lop-SH03_HP-C25204301_Co_so_nganh_chuyen_sau_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-SH03_HP-C25204301_Co_so_nganh_chuyen_sau_SH_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,TTH02,C25204701,Co so nganh chuyen sau TTH,2025-2026,2,80,GV-GV1101_Lop-TTH02_HP-C25204701_Co_so_nganh_chuyen_sau_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-TTH02_HP-C25204701_Co_so_nganh_chuyen_sau_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,VL01,C25205101,Co so nganh chuyen sau VL,2025-2026,2,80,GV-GV1101_Lop-VL01_HP-C25205101_Co_so_nganh_chuyen_sau_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-VL01_HP-C25205101_Co_so_nganh_chuyen_sau_VL_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,VL05,C25205501,Co so nganh chuyen sau VL,2025-2026,2,80,GV-GV1101_Lop-VL05_HP-C25205501_Co_so_nganh_chuyen_sau_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-VL05_HP-C25205501_Co_so_nganh_chuyen_sau_VL_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,HH02,HP017,Hoa huu co,2025-2026,2,80,GV-GV1101_Lop-HH02_HP-HP017_Hoa_huu_co_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-HH02_HP-HP017_Hoa_huu_co_2025-2026_HK2_CO_DIEM.xlsx
GV1101,TS. Ho Nhat Cuong,KHMT04,HP039,Bien doi khi hau,2025-2026,2,80,GV-GV1101_Lop-KHMT04_HP-HP039_Bien_doi_khi_hau_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1101_TS._Ho_Nhat_Cuong/GV-GV1101_Lop-KHMT04_HP-HP039_Bien_doi_khi_hau_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,CNSH03,C25200302,Phuong phap nghien cuu chuyen nganh CNSH,2025-2026,2,80,GV-GV1102_Lop-CNSH03_HP-C25200302_Phuong_phap_nghien_cuu_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-CNSH03_HP-C25200302_Phuong_phap_nghien_cuu_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,CNTT02,C25200702,Phuong phap nghien cuu chuyen nganh CNTT,2025-2026,2,80,GV-GV1102_Lop-CNTT02_HP-C25200702_Phuong_phap_nghien_cuu_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-CNTT02_HP-C25200702_Phuong_phap_nghien_cuu_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,DC01,C25201102,Phuong phap nghien cuu chuyen nganh DC,2025-2026,2,80,GV-GV1102_Lop-DC01_HP-C25201102_Phuong_phap_nghien_cuu_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-DC01_HP-C25201102_Phuong_phap_nghien_cuu_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,DC05,C25201502,Phuong phap nghien cuu chuyen nganh DC,2025-2026,2,80,GV-GV1102_Lop-DC05_HP-C25201502_Phuong_phap_nghien_cuu_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-DC05_HP-C25201502_Phuong_phap_nghien_cuu_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,DTVT04,C25201902,Phuong phap nghien cuu chuyen nganh DTVT,2025-2026,2,80,GV-GV1102_Lop-DTVT04_HP-C25201902_Phuong_phap_nghien_cuu_chuyen_nganh_DTVT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-DTVT04_HP-C25201902_Phuong_phap_nghien_cuu_chuyen_nganh_DTVT_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,HDH03,C25202302,Phuong phap nghien cuu chuyen nganh HDH,2025-2026,2,80,GV-GV1102_Lop-HDH03_HP-C25202302_Phuong_phap_nghien_cuu_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-HDH03_HP-C25202302_Phuong_phap_nghien_cuu_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,HH02,C25202702,Phuong phap nghien cuu chuyen nganh HH,2025-2026,2,80,GV-GV1102_Lop-HH02_HP-C25202702_Phuong_phap_nghien_cuu_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-HH02_HP-C25202702_Phuong_phap_nghien_cuu_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,KHMT01,C25203102,Phuong phap nghien cuu chuyen nganh KHMT,2025-2026,2,80,GV-GV1102_Lop-KHMT01_HP-C25203102_Phuong_phap_nghien_cuu_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-KHMT01_HP-C25203102_Phuong_phap_nghien_cuu_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,KHMT05,C25203502,Phuong phap nghien cuu chuyen nganh KHMT,2025-2026,2,80,GV-GV1102_Lop-KHMT05_HP-C25203502_Phuong_phap_nghien_cuu_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-KHMT05_HP-C25203502_Phuong_phap_nghien_cuu_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,KHVL04,C25203902,Phuong phap nghien cuu chuyen nganh KHVL,2025-2026,2,80,GV-GV1102_Lop-KHVL04_HP-C25203902_Phuong_phap_nghien_cuu_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-KHVL04_HP-C25203902_Phuong_phap_nghien_cuu_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,SH03,C25204302,Phuong phap nghien cuu chuyen nganh SH,2025-2026,2,80,GV-GV1102_Lop-SH03_HP-C25204302_Phuong_phap_nghien_cuu_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-SH03_HP-C25204302_Phuong_phap_nghien_cuu_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,TTH02,C25204702,Phuong phap nghien cuu chuyen nganh TTH,2025-2026,2,80,GV-GV1102_Lop-TTH02_HP-C25204702_Phuong_phap_nghien_cuu_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-TTH02_HP-C25204702_Phuong_phap_nghien_cuu_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,VL01,C25205102,Phuong phap nghien cuu chuyen nganh VL,2025-2026,2,80,GV-GV1102_Lop-VL01_HP-C25205102_Phuong_phap_nghien_cuu_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-VL01_HP-C25205102_Phuong_phap_nghien_cuu_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,VL05,C25205502,Phuong phap nghien cuu chuyen nganh VL,2025-2026,2,80,GV-GV1102_Lop-VL05_HP-C25205502_Phuong_phap_nghien_cuu_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-VL05_HP-C25205502_Phuong_phap_nghien_cuu_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,HH03,HP018,Hoa phan tich,2025-2026,2,80,GV-GV1102_Lop-HH03_HP-HP018_Hoa_phan_tich_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-HH03_HP-HP018_Hoa_phan_tich_2025-2026_HK2_CO_DIEM.xlsx
GV1102,ThS. Ngo Thi Dung,KHMT05,HP040,Quan trac moi truong,2025-2026,2,80,GV-GV1102_Lop-KHMT05_HP-HP040_Quan_trac_moi_truong_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV1102_ThS._Ngo_Thi_Dung/GV-GV1102_Lop-KHMT05_HP-HP040_Quan_trac_moi_truong_2025-2026_HK2_CO_DIEM.xlsx
